sale_id,date,count_pizza,count_drink,price,user_id
1171026,2022-03-22 21:46:45,1,0,660,e2a998
1171027,2022-03-22 21:46:48,2,0,1200,4826d6
1171028,2022-03-22 21:48:33,2,0,1500,35a5e2
1171029,2022-03-22 21:48:50,1,0,720,2b569d
1171030,2022-03-22 21:49:38,1,0,600,c0f528
1171031,2022-03-22 21:49:39,1,0,780,6d206c
1171032,2022-03-22 21:50:02,1,0,780,4c6d09
1171033,2022-03-22 21:50:09,2,0,1560,506fbe
1171034,2022-03-22 21:50:22,2,0,1560,9a5eaf
1171035,2022-03-22 21:50:23,2,0,1500,ba3f21
1171036,2022-03-22 21:50:54,1,0,600,8f8e57
1171037,2022-03-22 21:51:29,1,1,900,daef1a
1171038,2022-03-22 21:52:16,1,1,690,f3a5f1
1171039,2022-03-22 21:52:44,1,0,660,a93772
1171040,2022-03-22 21:53:06,3,0,1980,1a228a
1171041,2022-03-22 21:53:23,1,0,600,f0e543
1171042,2022-03-22 21:55:11,2,0,1260,e6faf2
1171043,2022-03-22 21:55:13,3,0,2220,5e1948
1171044,2022-03-22 21:55:18,4,1,2910,15c818
1171045,2022-03-22 21:55:30,1,0,720,985e66
1171046,2022-03-22 21:55:30,2,0,1260,4a5b8f
1171047,2022-03-22 21:55:33,1,1,780,f1a4e4
1171048,2022-03-22 21:56:05,2,0,1200,564906
1171049,2022-03-22 21:56:17,1,0,840,f5b2f1
1171050,2022-03-22 21:57:09,1,0,720,ab215c
1171051,2022-03-22 21:57:53,2,1,1410,8f771e
1171052,2022-03-22 21:58:04,1,1,870,66effc
1171053,2022-03-22 21:58:18,1,0,540,1bb1ad
1171054,2022-03-22 21:58:26,1,0,660,467886
1171055,2022-03-22 21:59:02,2,0,1440,81b116
1171056,2022-03-22 21:59:16,3,2,2400,8d2a1e
1171057,2022-03-23 10:00:13,2,1,1410,e76049
1171058,2022-03-23 10:00:54,1,0,540,33b527
1171059,2022-03-23 10:02:50,1,1,690,5b0e81
1171060,2022-03-23 10:04:47,1,0,720,b3819b
1171061,2022-03-23 10:07:14,1,0,660,30d0f2
1171062,2022-03-23 10:07:42,1,0,660,db78ab
1171063,2022-03-23 10:08:58,1,0,540,37f084
1171064,2022-03-23 10:09:46,1,0,660,2a9f9e
1171065,2022-03-23 10:10:19,2,0,1500,062180
1171066,2022-03-23 10:10:47,1,0,600,44d73b
1171067,2022-03-23 10:11:18,1,0,540,ae060d
1171068,2022-03-23 10:11:24,6,2,4440,14f4a3
1171069,2022-03-23 10:11:59,2,1,1560,6fe17d
1171070,2022-03-23 10:13:39,3,1,2280,8730b7
1171071,2022-03-23 10:15:26,1,0,780,5db27c
1171072,2022-03-23 10:15:42,1,0,600,b8e5ff
1171073,2022-03-23 10:17:50,1,0,780,5f9f8c
1171074,2022-03-23 10:18:06,1,1,780,006998
1171075,2022-03-23 10:18:24,2,0,1500,89309d
1171076,2022-03-23 10:18:49,1,0,660,7336d2
1171077,2022-03-23 10:19:57,1,0,780,b44954
1171078,2022-03-23 10:20:36,1,1,930,d699b7
1171079,2022-03-23 10:21:17,1,0,840,a7942b
1171080,2022-03-23 10:21:22,1,0,780,07a20f
1171081,2022-03-23 10:21:26,1,0,840,34de58
1171082,2022-03-23 10:22:52,2,2,1590,d7f1fa
1171083,2022-03-23 10:24:28,1,1,780,4905e2
1171084,2022-03-23 10:25:03,4,0,2700,4ccdc6
1171085,2022-03-23 10:25:13,4,0,2640,10724f
1171086,2022-03-23 10:26:01,1,1,750,d01230
1171087,2022-03-23 10:29:57,3,1,2010,923838
1171088,2022-03-23 10:30:26,1,0,720,1e0a1e
1171089,2022-03-23 10:30:57,1,0,780,f40c3a
1171090,2022-03-23 10:31:59,1,1,630,4ba6c1
1171091,2022-03-23 10:32:07,2,0,1380,d17853
1171092,2022-03-23 10:32:33,2,0,1560,d5660a
1171093,2022-03-23 10:32:55,2,1,1470,c2cb7c
1171094,2022-03-23 10:33:29,1,0,540,8fa21c
1171095,2022-03-23 10:34:00,5,1,3870,59825d
1171096,2022-03-23 10:34:15,4,0,2640,583963
1171097,2022-03-23 10:34:41,2,1,1500,ab1823
1171098,2022-03-23 10:35:18,1,1,900,2937b3
1171099,2022-03-23 10:35:35,1,0,780,535577
1171100,2022-03-23 10:36:37,1,1,870,625acf
1171101,2022-03-23 10:36:45,2,0,1320,83c7d6
1171102,2022-03-23 10:36:50,3,1,2370,f539de
1171103,2022-03-23 10:36:51,1,1,720,afd316
1171104,2022-03-23 10:37:01,3,0,2220,d12fb8
1171105,2022-03-23 10:37:24,3,0,2400,9cfc35
1171106,2022-03-23 10:38:10,1,0,840,d4ccb3
1171107,2022-03-23 10:38:12,5,3,4170,8f63ac
1171108,2022-03-23 10:38:58,1,1,750,2690cb
1171109,2022-03-23 10:39:17,1,1,810,cbfcd8
1171110,2022-03-23 10:39:36,3,0,2280,5f5a8c
1171111,2022-03-23 10:39:46,1,1,870,7c8c87
1171112,2022-03-23 10:39:53,1,0,720,7f7705
1171113,2022-03-23 10:40:00,1,0,780,58ccd3
1171114,2022-03-23 10:40:24,3,0,2100,05f744
1171115,2022-03-23 10:40:27,1,1,930,f09d9f
1171116,2022-03-23 10:41:03,1,0,840,ded1f2
1171117,2022-03-23 10:41:07,6,1,4050,797ba1
1171118,2022-03-23 10:41:16,2,1,1200,6457d8
1171119,2022-03-23 10:41:52,1,0,720,428819
1171120,2022-03-23 10:42:30,1,0,840,0a9489
1171121,2022-03-23 10:42:39,2,0,1380,032fc0
1171122,2022-03-23 10:42:52,3,1,2040,798a23
1171123,2022-03-23 10:42:53,1,0,720,c03062
1171124,2022-03-23 10:43:04,1,1,900,5ed87a
1171125,2022-03-23 10:43:34,1,0,720,3d0024
1171126,2022-03-23 10:43:41,3,1,2070,46d6a0
1171127,2022-03-23 10:43:44,1,1,810,8e3d9f
1171128,2022-03-23 10:43:49,1,0,600,cc81ee
1171129,2022-03-23 10:43:49,2,0,1320,4fac51
1171130,2022-03-23 10:44:11,1,0,600,e48350
1171131,2022-03-23 10:44:36,2,1,1350,d3980e
1171132,2022-03-23 10:46:25,1,1,810,d2fe13
1171133,2022-03-23 10:46:49,1,0,660,c156a8
1171134,2022-03-23 10:47:28,1,0,780,639912
1171135,2022-03-23 10:47:41,1,0,720,102c86
1171136,2022-03-23 10:47:44,1,0,600,937331
1171137,2022-03-23 10:48:09,1,1,930,6225d2
1171138,2022-03-23 10:48:25,1,1,870,c2ba34
1171139,2022-03-23 10:48:26,1,1,720,b78092
1171140,2022-03-23 10:48:35,5,0,3060,440a1c
1171141,2022-03-23 10:48:38,1,0,660,843e6f
1171142,2022-03-23 10:49:17,1,0,540,a068c3
1171143,2022-03-23 10:49:25,4,1,2850,2bd7e5
1171144,2022-03-23 10:49:46,2,0,1260,0673fd
1171145,2022-03-23 10:49:55,3,1,2010,5c0a0f
1171146,2022-03-23 10:50:05,1,0,540,ff5f45
1171147,2022-03-23 10:50:22,3,0,2100,3f1869
1171148,2022-03-23 10:50:41,3,1,2280,518387
1171149,2022-03-23 10:51:05,3,1,2220,adef0b
1171150,2022-03-23 10:52:44,1,0,780,f3ce19
1171151,2022-03-23 10:52:54,2,1,1410,51671a
1171152,2022-03-23 10:53:41,1,0,660,05335d
1171153,2022-03-23 10:53:58,3,1,2160,11c49d
1171154,2022-03-23 10:54:27,3,0,2100,f10fe1
1171155,2022-03-23 10:54:51,1,0,660,0c9673
1171156,2022-03-23 10:55:24,1,0,840,d8a644
1171157,2022-03-23 10:55:48,5,2,3690,e82b1f
1171158,2022-03-23 10:55:54,2,1,1230,dd1bab
1171159,2022-03-23 10:56:13,1,0,660,070704
1171160,2022-03-23 10:56:57,1,0,780,469355
1171161,2022-03-23 10:57:26,2,0,1500,492f59
1171162,2022-03-23 10:57:26,1,0,540,8052d3
1171163,2022-03-23 10:57:32,2,0,1560,3781d1
1171164,2022-03-23 10:58:22,3,0,2340,6467d5
1171165,2022-03-23 10:58:32,1,0,780,47deae
1171166,2022-03-23 10:58:37,3,1,2040,1e6563
1171167,2022-03-23 10:58:46,1,0,780,1aaf6f
1171168,2022-03-23 10:58:52,2,0,1500,71c830
1171169,2022-03-23 10:59:09,6,1,4020,fb491d
1171170,2022-03-23 11:00:22,1,0,840,02f6ca
1171171,2022-03-23 11:01:01,1,1,660,344e05
1171172,2022-03-23 11:01:25,1,0,540,280046
1171173,2022-03-23 11:01:26,1,0,780,fdf0d7
1171174,2022-03-23 11:01:41,2,1,1620,d6cc42
1171175,2022-03-23 11:02:15,1,0,660,f629de
1171176,2022-03-23 11:02:43,1,0,720,0f9822
1171177,2022-03-23 11:03:01,1,1,870,73a50d
1171178,2022-03-23 11:03:11,1,0,720,07489d
1171179,2022-03-23 11:04:15,2,0,1620,4bcae6
1171180,2022-03-23 11:04:43,2,1,1710,138b3c
1171181,2022-03-23 11:04:44,2,1,1650,362d30
1171182,2022-03-23 11:05:22,1,1,720,7b39e7
1171183,2022-03-23 11:05:34,1,0,540,7c05ab
1171184,2022-03-23 11:05:36,1,1,600,57caff
1171185,2022-03-23 11:06:41,5,2,3750,79df0c
1171186,2022-03-23 11:06:47,1,0,540,eae291
1171187,2022-03-23 11:07:09,1,1,750,1170d5
1171188,2022-03-23 11:07:17,1,0,600,afad32
1171189,2022-03-23 11:07:40,1,1,870,00c810
1171190,2022-03-23 11:08:05,3,0,2040,ecb8c1
1171191,2022-03-23 11:08:19,1,0,840,2cac92
1171192,2022-03-23 11:08:22,3,2,2220,bed8b6
1171193,2022-03-23 11:08:42,1,0,540,9758dd
1171194,2022-03-23 11:08:44,2,0,1560,867737
1171195,2022-03-23 11:08:55,1,0,540,f605e1
1171196,2022-03-23 11:08:59,1,0,660,e8df66
1171197,2022-03-23 11:09:15,1,0,780,2f2b15
1171198,2022-03-23 11:09:15,3,1,2100,29a45a
1171199,2022-03-23 11:09:17,2,0,1500,a4a31d
1171200,2022-03-23 11:10:13,1,0,720,d39848
1171201,2022-03-23 11:11:05,1,0,840,8380b3
1171202,2022-03-23 11:12:30,1,0,660,ec7126
1171203,2022-03-23 11:12:32,1,0,600,028789
1171204,2022-03-23 11:12:51,1,0,720,6a317e
1171205,2022-03-23 11:13:04,1,0,780,2c2e58
1171206,2022-03-23 11:14:03,1,0,540,3663ec
1171207,2022-03-23 11:14:06,3,0,1860,5bc68d
1171208,2022-03-23 11:14:11,1,0,780,8a7a8e
1171209,2022-03-23 11:14:31,2,2,1590,0d82fd
1171210,2022-03-23 11:14:44,1,1,840,ee184e
1171211,2022-03-23 11:14:52,2,0,1560,06578f
1171212,2022-03-23 11:14:59,1,1,930,bca688
1171213,2022-03-23 11:15:15,1,0,780,90b3a0
1171214,2022-03-23 11:15:41,1,0,780,4d27eb
1171215,2022-03-23 11:16:07,2,0,1200,99ad33
1171216,2022-03-23 11:16:09,2,1,1530,24900a
1171217,2022-03-23 11:16:28,4,1,2820,c7c4e7
1171218,2022-03-23 11:16:35,4,0,2880,fee735
1171219,2022-03-23 11:16:43,2,1,1500,413c44
1171220,2022-03-23 11:17:31,2,1,1620,ebe282
1171221,2022-03-23 11:17:45,1,0,840,7c9417
1171222,2022-03-23 11:17:57,1,0,600,269318
1171223,2022-03-23 11:17:57,1,0,540,1a733c
1171224,2022-03-23 11:18:07,1,0,780,0ba41c
1171225,2022-03-23 11:18:25,1,0,720,c78586
1171226,2022-03-23 11:18:27,1,0,720,7f4aa1
1171227,2022-03-23 11:18:40,1,1,900,a45306
1171228,2022-03-23 11:18:56,1,0,780,af8dd3
1171229,2022-03-23 11:19:11,2,0,1260,cdb364
1171230,2022-03-23 11:19:45,1,0,780,794f79
1171231,2022-03-23 11:20:15,3,2,2370,ae6c8c
1171232,2022-03-23 11:20:23,1,0,840,6316bf
1171233,2022-03-23 11:20:25,1,1,660,d17b5b
1171234,2022-03-23 11:20:36,1,0,780,67f562
1171235,2022-03-23 11:21:07,3,2,2460,db79a6
1171236,2022-03-23 11:21:18,3,0,2100,411442
1171237,2022-03-23 11:21:23,2,0,1260,799b6f
1171238,2022-03-23 11:21:26,1,1,780,85a330
1171239,2022-03-23 11:21:35,1,1,930,b94a57
1171240,2022-03-23 11:21:41,2,0,1560,e4a497
1171241,2022-03-23 11:21:42,1,1,870,3eabd9
1171242,2022-03-23 11:21:52,1,0,720,66e836
1171243,2022-03-23 11:21:52,1,1,840,1b92b8
1171244,2022-03-23 11:22:09,2,0,1320,b1db75
1171245,2022-03-23 11:22:27,2,1,1470,e8a685
1171246,2022-03-23 11:22:45,1,0,720,854736
1171247,2022-03-23 11:23:05,1,0,840,9a86f0
1171248,2022-03-23 11:23:16,1,0,540,ac7c73
1171249,2022-03-23 11:23:28,2,1,1710,b74396
1171250,2022-03-23 11:23:34,1,0,600,149e28
1171251,2022-03-23 11:23:45,1,0,660,6b6d0e
1171252,2022-03-23 11:23:46,1,1,870,175f59
1171253,2022-03-23 11:24:35,1,1,870,388aab
1171254,2022-03-23 11:24:39,1,0,720,3e3ba8
1171255,2022-03-23 11:24:56,1,0,600,ef5dce
1171256,2022-03-23 11:25:09,1,0,720,fdf977
1171257,2022-03-23 11:25:10,1,1,930,24514c
1171258,2022-03-23 11:25:15,1,1,600,e1d49b
1171259,2022-03-23 11:25:19,1,1,690,27bb20
1171260,2022-03-23 11:26:09,1,0,540,167ad9
1171261,2022-03-23 11:26:14,3,0,1800,86af45
1171262,2022-03-23 11:26:21,1,0,600,d0433f
1171263,2022-03-23 11:26:37,3,0,1920,6e5434
1171264,2022-03-23 11:26:39,1,1,600,b7eb7b
1171265,2022-03-23 11:26:48,3,1,2070,b759d1
1171266,2022-03-23 11:26:51,2,0,1380,710238
1171267,2022-03-23 11:26:57,1,1,870,63439c
1171268,2022-03-23 11:26:58,1,1,810,d295f5
1171269,2022-03-23 11:27:25,1,0,660,1c71e2
1171270,2022-03-23 11:27:28,2,0,1140,8a1bbc
1171271,2022-03-23 11:27:36,1,0,600,66cab0
1171272,2022-03-23 11:27:42,1,1,600,6fe886
1171273,2022-03-23 11:28:24,2,0,1200,1300c6
1171274,2022-03-23 11:28:42,3,1,2250,a9fcc3
1171275,2022-03-23 11:28:58,1,0,600,8c869b
1171276,2022-03-23 11:29:05,1,1,600,1ab628
1171277,2022-03-23 11:29:17,1,0,600,e800a9
1171278,2022-03-23 11:29:20,1,0,780,c2c834
1171279,2022-03-23 11:30:04,1,0,840,b64697
1171280,2022-03-23 11:30:31,2,0,1260,b03ad1
1171281,2022-03-23 11:30:56,2,1,1530,6486bb
1171282,2022-03-23 11:31:06,3,0,2280,9c6867
1171283,2022-03-23 11:31:17,1,1,780,bfcb9a
1171284,2022-03-23 11:31:22,1,1,720,61a9f9
1171285,2022-03-23 11:31:59,1,0,840,f7ad0b
1171286,2022-03-23 11:32:01,1,1,630,bda718
1171287,2022-03-23 11:32:15,1,0,780,8eef6e
1171288,2022-03-23 11:32:20,2,0,1320,10ea28
1171289,2022-03-23 11:32:30,5,2,3330,7a9a9d
1171290,2022-03-23 11:32:46,1,0,600,8d63f1
1171291,2022-03-23 11:33:07,2,1,1470,e1ac28
1171292,2022-03-23 11:33:10,3,0,2280,83bf1b
1171293,2022-03-23 11:33:24,1,1,630,7c44fb
1171294,2022-03-23 11:33:39,1,0,780,1e2821
1171295,2022-03-23 11:33:45,2,0,1260,6efc15
1171296,2022-03-23 11:33:53,2,2,1680,8c2042
1171297,2022-03-23 11:33:55,1,1,840,3d9713
1171298,2022-03-23 11:33:58,1,0,660,851f40
1171299,2022-03-23 11:34:17,1,1,780,9aff39
1171300,2022-03-23 11:34:55,1,0,540,babe6f
1171301,2022-03-23 11:34:56,1,0,780,298406
1171302,2022-03-23 11:34:58,1,0,600,a9ea32
1171303,2022-03-23 11:35:44,1,0,720,22b071
1171304,2022-03-23 11:35:45,1,0,840,7e3a2b
1171305,2022-03-23 11:36:14,1,0,600,66b291
1171306,2022-03-23 11:36:21,3,0,1920,bc42d3
1171307,2022-03-23 11:36:45,2,1,1740,aae5a1
1171308,2022-03-23 11:37:02,2,1,1680,c12019
1171309,2022-03-23 11:37:03,7,1,5070,280778
1171310,2022-03-23 11:37:20,2,1,1560,48cacd
1171311,2022-03-23 11:37:32,1,1,840,572dad
1171312,2022-03-23 11:37:41,1,0,840,fb21d6
1171313,2022-03-23 11:37:43,4,0,2580,6059e7
1171314,2022-03-23 11:37:44,1,0,540,4241d8
1171315,2022-03-23 11:38:06,1,0,660,01a99b
1171316,2022-03-23 11:38:09,1,1,750,5daed7
1171317,2022-03-23 11:38:16,3,0,2340,d5c510
1171318,2022-03-23 11:38:19,2,0,1620,d03be0
1171319,2022-03-23 11:38:20,2,0,1320,54a50e
1171320,2022-03-23 11:38:21,3,0,2160,1726f1
1171321,2022-03-23 11:39:06,3,0,2280,f7ab3f
1171322,2022-03-23 11:39:09,1,0,720,f954bf
1171323,2022-03-23 11:39:28,1,0,600,15f4a1
1171324,2022-03-23 11:39:38,4,1,2460,e7d157
1171325,2022-03-23 11:39:46,2,0,1500,44b655
1171326,2022-03-23 11:40:11,2,1,1500,a9072b
1171327,2022-03-23 11:40:31,1,1,780,88e178
1171328,2022-03-23 11:40:35,1,0,780,b7dc9b
1171329,2022-03-23 11:40:37,3,0,2160,6573e4
1171330,2022-03-23 11:40:45,1,0,840,2fc533
1171331,2022-03-23 11:40:52,1,0,840,005a9b
1171332,2022-03-23 11:41:22,1,0,840,0d5544
1171333,2022-03-23 11:41:28,2,0,1560,476d3b
1171334,2022-03-23 11:41:35,4,1,2490,98930d
1171335,2022-03-23 11:42:11,2,0,1380,b54752
1171336,2022-03-23 11:42:15,3,1,2160,3eb9f3
1171337,2022-03-23 11:42:20,1,1,690,87a8b5
1171338,2022-03-23 11:42:24,1,0,540,80d2bb
1171339,2022-03-23 11:42:31,1,0,720,197369
1171340,2022-03-23 11:42:35,1,0,840,70f7c9
1171341,2022-03-23 11:42:55,1,0,780,3556ea
1171342,2022-03-23 11:43:00,1,1,600,4836dc
1171343,2022-03-23 11:43:06,2,1,1530,33eb47
1171344,2022-03-23 11:43:08,2,0,1320,ab88e1
1171345,2022-03-23 11:43:23,1,1,630,974018
1171346,2022-03-23 11:43:24,2,0,1440,6ca7b8
1171347,2022-03-23 11:43:26,1,0,600,5ddc9f
1171348,2022-03-23 11:43:38,2,1,1500,014e81
1171349,2022-03-23 11:43:58,1,0,840,690fec
1171350,2022-03-23 11:43:58,3,1,2310,dbf27d
1171351,2022-03-23 11:43:59,2,0,1140,f539b6
1171352,2022-03-23 11:44:03,1,0,660,aae1b3
1171353,2022-03-23 11:44:08,5,0,3120,48cb11
1171354,2022-03-23 11:44:33,2,0,1200,d9e597
1171355,2022-03-23 11:45:00,4,3,3120,33aae1
1171356,2022-03-23 11:45:17,1,0,840,62a0e2
1171357,2022-03-23 11:45:17,1,0,600,b40c7e
1171358,2022-03-23 11:45:26,1,0,540,5cef7f
1171359,2022-03-23 11:45:35,1,1,870,0493b2
1171360,2022-03-23 11:45:42,1,0,840,b08c9e
1171361,2022-03-23 11:45:42,1,0,540,24dd4c
1171362,2022-03-23 11:46:05,1,0,840,118ceb
1171363,2022-03-23 11:46:46,1,0,720,0fb466
1171364,2022-03-23 11:46:58,3,1,2040,5898e5
1171365,2022-03-23 11:47:03,2,0,1140,c685df
1171366,2022-03-23 11:47:24,1,0,780,16459b
1171367,2022-03-23 11:47:46,2,0,1260,3aa390
1171368,2022-03-23 11:47:55,3,2,2370,1dd5b3
1171369,2022-03-23 11:48:08,4,1,2700,be6950
1171370,2022-03-23 11:48:16,1,0,840,38647d
1171371,2022-03-23 11:48:18,1,1,840,54f9fa
1171372,2022-03-23 11:48:44,1,0,840,ba23c2
1171373,2022-03-23 11:48:57,1,0,780,8ff9b9
1171374,2022-03-23 11:49:07,3,0,2280,308f3c
1171375,2022-03-23 11:49:10,3,0,1980,115dab
1171376,2022-03-23 11:50:08,1,0,660,3983d4
1171377,2022-03-23 11:50:12,1,0,660,f5b94d
1171378,2022-03-23 11:50:52,1,0,660,0d212e
1171379,2022-03-23 11:51:07,1,0,780,e3b0ec
1171380,2022-03-23 11:51:19,1,0,600,82dc41
1171381,2022-03-23 11:51:27,1,0,600,99e0d9
1171382,2022-03-23 11:51:46,1,0,720,f80fd6
1171383,2022-03-23 11:51:51,1,1,840,d78750
1171384,2022-03-23 11:51:54,1,0,840,d651db
1171385,2022-03-23 11:52:02,1,0,540,63df37
1171386,2022-03-23 11:52:10,2,0,1440,b278bc
1171387,2022-03-23 11:52:11,1,0,780,5d94e4
1171388,2022-03-23 11:52:16,1,0,840,d58af0
1171389,2022-03-23 11:52:43,2,2,1350,9dd9fe
1171390,2022-03-23 11:53:08,1,0,780,717751
1171391,2022-03-23 11:53:22,1,1,600,d0a180
1171392,2022-03-23 11:53:38,3,1,2490,70fbc4
1171393,2022-03-23 11:53:53,1,0,780,17769b
1171394,2022-03-23 11:54:07,1,1,810,28f361
1171395,2022-03-23 11:54:08,1,0,780,0fdc96
1171396,2022-03-23 11:54:15,3,1,2220,91322a
1171397,2022-03-23 11:54:19,1,0,600,718e38
1171398,2022-03-23 11:54:24,1,0,780,3f2fb6
1171399,2022-03-23 11:54:35,1,0,780,d7d7c5
1171400,2022-03-23 11:54:50,1,0,780,bf920c
1171401,2022-03-23 11:54:50,2,0,1680,310fb9
1171402,2022-03-23 11:54:51,1,0,720,12e377
1171403,2022-03-23 11:55:03,3,0,2160,15b81a
1171404,2022-03-23 11:55:22,2,1,1380,449219
1171405,2022-03-23 11:55:24,1,1,630,020ceb
1171406,2022-03-23 11:55:26,1,0,540,2aaeee
1171407,2022-03-23 11:55:59,1,0,660,76de81
1171408,2022-03-23 11:56:02,1,0,600,ac71dd
1171409,2022-03-23 11:56:34,1,0,720,84d7a9
1171410,2022-03-23 11:56:54,3,0,2220,5a84ff
1171411,2022-03-23 11:56:56,1,0,540,5beaa9
1171412,2022-03-23 11:57:17,1,0,780,db76b4
1171413,2022-03-23 11:57:27,1,1,600,e27f04
1171414,2022-03-23 11:57:34,2,1,1590,8f3f03
1171415,2022-03-23 11:57:37,1,0,780,abc884
1171416,2022-03-23 11:57:38,2,0,1260,19edd8
1171417,2022-03-23 11:57:39,2,1,1410,540275
1171418,2022-03-23 11:57:53,1,0,660,dc30a8
1171419,2022-03-23 11:57:53,3,0,2400,03b19f
1171420,2022-03-23 11:57:55,3,0,2040,8d207b
1171421,2022-03-23 11:58:01,1,0,540,2ac8b2
1171422,2022-03-23 11:58:14,1,1,750,160867
1171423,2022-03-23 11:58:25,1,0,600,80cd42
1171424,2022-03-23 11:58:35,1,0,720,57e6c7
1171425,2022-03-23 11:59:15,2,1,1560,26915b
1171426,2022-03-23 11:59:22,2,1,1320,b27286
1171427,2022-03-23 11:59:27,1,0,720,3c3d5d
1171428,2022-03-23 11:59:29,1,0,540,28a79f
1171429,2022-03-23 11:59:40,2,0,1560,26a72e
1171430,2022-03-23 12:00:14,2,0,1560,58a787
1171431,2022-03-23 12:00:15,6,2,4800,3dd66f
1171432,2022-03-23 12:00:28,2,0,1260,625cbc
1171433,2022-03-23 12:00:35,1,0,600,741707
1171434,2022-03-23 12:00:50,1,0,600,06643f
1171435,2022-03-23 12:00:58,1,0,840,3b150d
1171436,2022-03-23 12:01:49,1,0,660,d17e0c
1171437,2022-03-23 12:01:58,1,0,600,7e8674
1171438,2022-03-23 12:02:08,1,0,600,205330
1171439,2022-03-23 12:02:11,2,0,1380,c52f2a
1171440,2022-03-23 12:02:11,2,1,1440,3b9135
1171441,2022-03-23 12:02:15,1,0,840,3e8f21
1171442,2022-03-23 12:02:23,1,0,720,648163
1171443,2022-03-23 12:02:28,1,0,780,883c23
1171444,2022-03-23 12:02:32,1,0,780,7409a9
1171445,2022-03-23 12:02:36,1,1,630,8dff9f
1171446,2022-03-23 12:02:46,1,0,720,2467c5
1171447,2022-03-23 12:02:56,1,0,780,68ee0a
1171448,2022-03-23 12:03:04,1,0,600,4cd208
1171449,2022-03-23 12:03:10,1,0,540,a52013
1171450,2022-03-23 12:03:13,1,0,780,459a98
1171451,2022-03-23 12:03:29,1,0,780,565151
1171452,2022-03-23 12:03:46,4,2,3300,c29dec
1171453,2022-03-23 12:03:53,2,1,1560,0efd5b
1171454,2022-03-23 12:04:12,4,0,3060,fe12d2
1171455,2022-03-23 12:04:30,1,1,690,7870ae
1171456,2022-03-23 12:04:34,1,0,780,e14661
1171457,2022-03-23 12:04:58,2,0,1500,897569
1171458,2022-03-23 12:05:03,1,0,840,377329
1171459,2022-03-23 12:05:23,8,0,5520,9bff45
1171460,2022-03-23 12:05:32,1,0,540,446443
1171461,2022-03-23 12:05:33,1,0,840,637c00
1171462,2022-03-23 12:05:38,2,0,1500,dda528
1171463,2022-03-23 12:05:49,1,1,840,a84952
1171464,2022-03-23 12:06:05,2,0,1200,b84c13
1171465,2022-03-23 12:06:23,1,1,840,c8a6fa
1171466,2022-03-23 12:06:43,1,0,600,66b92e
1171467,2022-03-23 12:06:46,2,0,1500,7d7ce8
1171468,2022-03-23 12:06:49,1,0,780,e26a44
1171469,2022-03-23 12:07:11,1,0,600,b3ef62
1171470,2022-03-23 12:07:22,2,1,1290,6824e6
1171471,2022-03-23 12:07:56,1,0,780,a23494
1171472,2022-03-23 12:08:01,1,0,540,d02380
1171473,2022-03-23 12:08:05,1,0,540,eac877
1171474,2022-03-23 12:08:12,4,1,2850,1e6651
1171475,2022-03-23 12:08:12,1,0,780,d23035
1171476,2022-03-23 12:08:21,7,3,4830,e49d3f
1171477,2022-03-23 12:08:49,1,1,660,a3c3b2
1171478,2022-03-23 12:09:05,4,1,3030,c176a3
1171479,2022-03-23 12:09:17,1,0,780,c43a08
1171480,2022-03-23 12:09:35,2,0,1560,342655
1171481,2022-03-23 12:09:51,1,0,780,ed613f
1171482,2022-03-23 12:10:02,1,0,780,7202e7
1171483,2022-03-23 12:10:11,1,0,720,247b75
1171484,2022-03-23 12:10:18,1,1,870,1f3e39
1171485,2022-03-23 12:11:07,1,0,780,d48caa
1171486,2022-03-23 12:11:27,1,0,780,5127d3
1171487,2022-03-23 12:11:44,4,0,3000,ed3f06
1171488,2022-03-23 12:12:08,3,1,2100,966ee8
1171489,2022-03-23 12:12:13,1,0,840,db93ff
1171490,2022-03-23 12:12:23,1,0,780,e3d135
1171491,2022-03-23 12:12:25,1,0,780,203436
1171492,2022-03-23 12:12:29,1,0,600,d08a9f
1171493,2022-03-23 12:12:30,1,0,660,41c214
1171494,2022-03-23 12:12:40,1,0,780,a040bb
1171495,2022-03-23 12:12:52,1,0,660,cf12ae
1171496,2022-03-23 12:13:04,1,1,930,9ee17d
1171497,2022-03-23 12:13:11,2,1,1440,d951fa
1171498,2022-03-23 12:13:50,1,1,900,e063b3
1171499,2022-03-23 12:14:01,1,0,780,b6159c
1171500,2022-03-23 12:14:09,3,0,2040,2be983
1171501,2022-03-23 12:14:11,2,0,1680,74a760
1171502,2022-03-23 12:14:23,2,1,1530,00ef67
1171503,2022-03-23 12:14:40,2,2,1680,e2107c
1171504,2022-03-23 12:14:59,1,0,840,36dccc
1171505,2022-03-23 12:15:41,1,0,540,811ed6
1171506,2022-03-23 12:15:58,5,2,3900,45187f
1171507,2022-03-23 12:16:07,1,0,840,bafa54
1171508,2022-03-23 12:16:14,1,0,720,3e2d4e
1171509,2022-03-23 12:16:23,3,1,1920,f73157
1171510,2022-03-23 12:16:43,1,0,780,1a0efe
1171511,2022-03-23 12:16:44,1,1,810,403577
1171512,2022-03-23 12:16:45,5,2,3720,be4eb1
1171513,2022-03-23 12:16:48,1,0,780,ba9763
1171514,2022-03-23 12:17:29,3,1,2220,297073
1171515,2022-03-23 12:17:50,1,0,840,976cab
1171516,2022-03-23 12:17:58,1,0,720,03286d
